symbol,exchange,company_name,isin,face_value,status,group,instrument,listing_date,market_lot,paid_up_value,security_code
ALANGMR-B,BSE,Alang Marine Ltd.,INE0D6901011,10.00,Delisted,XT,Equity,,,,520133
JAGSONAI,BSE,Jagson Airlines Ltd.,INE685B01018,10.00,Delisted,Z ,Equity,,,,520139
SIBARAUT,BSE,Sibar Auto Parts Ltd.,INE441C01014,10.00,Active,X ,Equity,,,,520141
FAIRFIEL,BSE,Fairfield Atlas Ltd.,INE922C01013,10.00,Delisted,B ,Equity,,,,520145
CRCARRIDM,BSE,CRC Carrier Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,520147
MAFLU,BSE,Mafatlal Lubricants Ltd.,INE521D01011,10.00,Suspended,P ,Equity,,,,520149
TRANSWORLD,BSE,TRANSWORLD SHIPPING LINES LIMITED,INE757B01015,10.00,Active,B ,Equity,,,,520151
INDCASTDM,BSE,India Castor Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,520153
STARLOG,BSE,Starlog Enterprises Limited,INE580C01019,10.00,Active,X ,Equity,,,,520155
SHVSUIT,BSE,Shiva Suitings Ltd.,INE02Z901011,10.00,Active,P ,Equity,,,,521003
TITANIN,BSE,TITAN INTECH LIMITED,INE807M01031,1.00,Active,XT,Equity,,,,521005
NIWASSP,BSE,Niwas Spinning Mills Ltd.,INE163E01010,10.00,Suspended,P ,Equity,,,,521009
ANANROT,BSE,Anant Rotospin Limited,NA          ,10.00,Delisted,P ,Equity,,,,521012
EUROTEXIND,BSE,Eurotex Industries & Exports Ltd.,INE022C01012,10.00,Suspended,T ,Equity,,,,521014
ICIL,BSE,Indo Count Industries Ltd,INE483B01026,2.00,Active,B ,Equity,,,,521016
MARALOVER,BSE,Maral Overseas Ltd.,INE882A01013,10.00,Active,B ,Equity,,,,521018
SURYAJYOTI,BSE,Suryajyoti Spinning Mills Ltd.,INE411C01017,10.00,Delisted,Z ,Equity,,,,521022
AMTEXTL,BSE,Amethi Textiles Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521024
SHEENA,BSE,SHEENA TEXTILES LIMITED,-,10.00,Delisted,P ,Equity,,,,521026
VEENATX,BSE,Veena Textile Ltd,INE728E01010,10.00,Delisted,P ,Equity,,,,521028
NAKODA,BSE,Nakoda Limited,INE559B01023,5.00,Suspended,Z ,Equity,,,,521030
SOMATEX,BSE,Soma Textile & Industries Ltd,INE314C01013,10.00,Active,T ,Equity,,,,521034
SOURCEIND,BSE,Source Industries (India) Ltd,INE695C01015,10.00,Suspended,XT,Equity,,,,521036
TAMJAIM,BSE,Tamilnadu Jaibharat Mills Ltd,INE868H01017,10.00,Delisted,Z ,Equity,,,,521038
VANASTEX,BSE,Vanasthali Textile Industries Ltd,INE698C01019,10.00,Delisted,XT,Equity,,,,521046
ADVLIFE,BSE,Advance Lifestyles Ltd.,INE900E01015,10.00,Active,X ,Equity,,,,521048
SALEMTX,BSE,Salem Textiles Limited,NA          ,10.00,Delisted,P ,Equity,,,,521052
KAKTEX,BSE,Kakatiya Textiles Ltd.,INE092E01011,10.00,Active,X ,Equity,,,,521054
CHESLINTEX,BSE,Cheslind Textile Ltd,INE217C01018,10.00,Delisted,B ,Equity,,,,521056
DENIKNI,BSE,Denish-Knit Industries Ltd,NA          ,10.00,Delisted,Z ,Equity,,,,521058
OCTAVE,BSE,Perfect-Octave Media Projects Ltd,INE814L01013,10.00,Active,X ,Equity,,,,521062
TRIDENT,BSE,Trident Ltd,INE064C01022,1.00,Active,A ,Equity,,,,521064
HISARSP,BSE,Hisar Spinning Mills Ltd,INE689E01014,10.00,Active,P ,Equity,,,,521068
ALOKINDS,BSE,Alok Industries Ltd.,INE270A01029,1.00,Active,A ,Equity,,,,521070
INTRCRF,BSE,Intercraft Ltd.,NA          ,10.00,Delisted,P ,Equity,,,,521072
KORATEX,BSE,Koratla Textiles India Ltd,NA          ,10.00,Delisted,Z ,Equity,,,,521074
ASIL,BSE,Amit Spinning Industries Ltd.,INE988A01026,5.00,Suspended,T ,Equity,,,,521076
PASARI,BSE,Pasari Spinning Mills Ltd.,INE604F01010,10.00,Active,X ,Equity,,,,521080
SPENTEX,BSE,Spentex Industries Ltd.,INE376C01020,10.00,Suspended,Z ,Equity,,,,521082
SAGRAPR,BSE,Sagar Apparels Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521086
VNYGCLO,BSE,Viniyoga Clothex Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521088
KARNFBR,BSE,Karan Fibres And Fabrics ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521090
RAGHUIN,BSE,Raghu Industries Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521092
HINCOTX,BSE,Hindustan Cotex Exports Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521093
HLNHOSR,BSE,H-Lon Hosiery Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521095
AMARJOTHI,BSE,Amarjothi Spinning Mills Ltd,INE484D01012,10.00,Active,X ,Equity,,,,521097
EMTEXIND,BSE,Emtex Industries (I) Ltd.,INE907B01016,10.00,Delisted,T ,Equity,,,,521099
AMRAPALI,BSE,Amrapali Developers (India) Ltd.,INE761C01015,10.00,Delisted,B ,Equity,,,,521103
OLYMPTX,BSE,Olympia Industries Ltd.,INE482O01021,10.00,Active,X ,Equity,,,,521105
SAJJNT,BSE,Sajjan Textiles Mills Ltd.,NA          ,10.00,Delisted,P ,Equity,,,,521107
NAGREEKEXP,BSE,Nagreeka Exports Ltd.,INE123B01028,5.00,Active,B ,Equity,,,,521109
SALZETX,BSE,Salzer Textiles Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521111
SUDTIND-B,BSE,Suditi Industries Ltd.,INE691D01012,10.00,Active,X ,Equity,,,,521113
PRSMMIL,BSE,Prism Mills Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521115
KKRSONS,BSE,Kukar Sons (Indo -French) Exports L,NA          ,10.00,Delisted,Z ,Equity,,,,521117
SRIMALI,BSE,Sri Malini Spinning Mills Ltd.,NA          ,10.00,Delisted,P ,Equity,,,,521119
PEARLGLO,BSE,Pearl Global Ltd.,INE787B01012,10.00,Delisted,B ,Equity,,,,521123
DRIND,BSE,D.R.Industries Ltd.,INE197B01014,10.00,Delisted,P ,Equity,,,,521125
KHTRFIB,BSE,Khator Fibre & Fabrics Ltd.,INE964G01016,10.00,Suspended,Z ,Equity,,,,521127
GUJTEXSP,BSE,Gujarat Texspin Ltd.,INE677C01013,10.00,Delisted,XD,Equity,,,,521129
SBFL,BSE,Shree Bhavya Fabrics Limited,INE363D01018,10.00,Active,X ,Equity,,,,521131
GEMSPIN,BSE,Gem Spinners India Ltd,INE165F01020,5.00,Active,P ,Equity,,,,521133
VJYKMCT,BSE,Vijaykumar Mills Ltd.,NA          ,10.00,Delisted,P ,Equity,,,,521135
EUREKAI,BSE,Eureka Industries Ltd.,INE958A01011,10.00,Active,X ,Equity,,,,521137
MHGTCXT,BSE,Mahaganesh Texpro Ltd,NA          ,10.00,Delisted,P ,Equity,,,,521139
ADITYASP,BSE,Aditya Spinners Ltd.,INE122D01026,10.00,Active,X ,Equity,,,,521141
JERSETXDM,BSE,Jersey India Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521145
PRIMEURB,BSE,Prime Urban Development India Ltd,INE419E01024,2.00,Active,X ,Equity,,,,521149
DHANFAB,BSE,Dhanlaxmi Fabrics Ltd.,INE953D01016,10.00,Active,X ,Equity,,,,521151
PEGAPPA,BSE,Pegasus Apparels Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521155
PERSCAR,BSE,Persian Carpet & Textiles ltd.,NA          ,10.00,Delisted,P ,Equity,,,,521159
SLSTLQ,BSE,Sri Lakshmi Saraswathi Textiles (Ar,INE456D01010,10.00,Active,X ,Equity,,,,521161
ZODIACLOTH,BSE,Zodiac Clothing Co. Ltd.,INE206B01013,10.00,Active,B ,Equity,,,,521163
ANACOTS,BSE,Anand Cotspin ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521165
MAXGROW,BSE,MAXGROW INDIA LIMITED,INE485D01043,5.00,Active,XT,Equity,,,,521167
DENIMFS,BSE,Denim Fashions Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521169
SSMILLS,BSE,SSM Mills Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521172
ARORAFIB,BSE,Arora Fibres Ltd.,INE487D01023,10.00,Delisted,XT,Equity,,,,521174
GANGOTRI,BSE,Gangotri Textiles Ltd.,INE670B01028,5.00,Suspended,Z ,Equity,,,,521176
SRMCL,BSE,Sri Ramakrishna Mills (Coimbatore) Ltd.,INE306D01017,10.00,Active,X ,Equity,,,,521178
SUPERSPIN,BSE,Super Spinning Mills Ltd.,INE662A01027,1.00,Active,B ,Equity,,,,521180
SEASONF,BSE,Seasons Furnishings Ltd.,INE454D01015,10.00,Delisted,Z ,Equity,,,,521182
PRECM,BSE,Precot Mills Ltd.,INE283A01014,10.00,Delisted,Z ,Equity,,,,521184
UNITEDTE,BSE,United Textiles Ltd.,INE727E01012,10.00,Suspended,XT,Equity,,,,521188
PANCLTH,BSE,Pan Clothing & Consolidated Co. Ltd,NA          ,10.00,Delisted,Z ,Equity,,,,521190
NEPCTEX,BSE,NEPC Textiles Ltd.,INE574B01014,10.00,Delisted,Z ,Equity,,,,521192
SILINV,BSE,SIL Investments Ltd,INE923A01015,10.00,Active,B ,Equity,,,,521194
RAVISPN,BSE,Ravi Spinning Limited,NA          ,10.00,Delisted,P ,Equity,,,,521196
SURYALAXMI,BSE,Suryalakshmi Cotton Mills Ltd.,INE713B01026,10.00,Active,B ,Equity,,,,521200
SIDHART,BSE,Siddhartha Spinfab Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521204
SAMTEX,BSE,Samtex Fashions Ltd.,INE931D01020,2.00,Active,X ,Equity,,,,521206
ATLANTSP,BSE,Atlantic Spinning & Weaving Mills L,INE504C01019,10.00,Delisted,XD,Equity,,,,521208
CITYMAN,BSE,Cityman Limited,INE117C01010,10.00,Active,X ,Equity,,,,521210
BALWTEX,BSE,Balwant Textiles Mills Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521212
KESARTX,BSE,Keshariya Spinners Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521214
DHANROTO,BSE,Dhanalaxmi Roto Spinners Ltd.,INE220C01012,10.00,Active,X ,Equity,,,,521216
DELIHND,BSE,Delight Handicrafts Palace Ltd.,INE226F01012,10.00,Delisted,Z ,Equity,,,,521218
DAMODARIND,BSE,Damodar Industries Limited,INE497D01022,5.00,Active,B ,Equity,,,,521220
SANBLUE,BSE,Sanblue Corporation Limited,INE602D01027,10.00,Active,X ,Equity,,,,521222
KONGATX,BSE,Kongarar Textiles  Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521224
UNIROYAL,BSE,Uniroyal Industries Ltd,INE980D01019,10.00,Active,X ,Equity,,,,521226
TATIAGLOB,BSE,Tatia Global Vennture Limited,INE083G01031,1.00,Active,X ,Equity,,,,521228
GOLDTXT,BSE,Goldwon Textiles Ltd.,NA          ,10.00,Delisted,P ,Equity,,,,521230
SUNILTX,BSE,Sunil Industries Ltd.,INE124M01015,10.00,Active,P ,Equity,,,,521232
SRINACHA,BSE,Sri Nachammai Cotton Mills Ltd.,INE443E01016,10.00,Active,X ,Equity,,,,521234
SROGNGM,BSE,Sri Ganapathy Mills Co. Ltd.,INE488F01018,10.00,Delisted,XT,Equity,,,,521236
BGDL,BSE,BHARAT GLOBAL DEVELOPERS LIMITED,INE893C01032,10.00,Active,B ,Equity,,,,521238
SAMBANDAM,BSE,Sambandam Spinning Mills Ltd.,INE304D01012,10.00,Active,X ,Equity,,,,521240
KANDAGIRI,BSE,Kandagiri Spinning Mills Ltd.,INE292D01019,10.00,Suspended,XT,Equity,,,,521242
MKPMOB,BSE,MKP Mobility Limited,INE676G01024,10.00,Active,X ,Equity,,,,521244
PARASPETRO,BSE,Paras Petrofils Ltd.,INE162C01024,1.00,Active,B ,Equity,,,,521246
KITEX,BSE,Kitex Garmenets Ltd.,INE602G01020,1.00,Active,B ,Equity,,,,521248
SRUMATX,BSE,Sree Uma Parameswari Mills Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,521250
RADHIKAS,BSE,Radhika Spinning Mills Ltd.,INE938B01011,10.00,Delisted,XD,Equity,,,,521252
CRANEX,BSE,Cranex Ltd.,INE608B01010,10.00,Active,X ,Equity,,,,522001
BATLIBOI,BSE,Batliboi Ltd,INE177C01022,5.00,Active,X ,Equity,,,,522004
AUSTENG,BSE,Austin Engineering Co. Ltd.,INE759F01012,10.00,Active,X ,Equity,,,,522005
UNIDT,BSE,United Drilling Tools Ltd.,INE961D01019,10.00,Active,B ,Equity,,,,522014
VCCLLTD,BSE,VCCL Ltd.,INE460E01010,10.00,Delisted,ZP,Equity,,,,522015
FLUIDOM,BSE,Fluidomat Ltd.,INE459C01016,10.00,Active,X ,Equity,,,,522017
EMAINDIA,BSE,Ema India Ltd.,INE279D01016,10.00,Suspended,XT,Equity,,,,522027
WINDMACHIN,BSE,Windsor Machines Limited,INE052A01021,2.00,Active,B ,Equity,,,,522029
SHANTIGEAR,BSE,Shanthi Gears Ltd.,INE631A01022,1.00,Active,B ,Equity,,,,522034
MIVENMACH,BSE,Miven Machine Tools Ltd.,INE338P01014,10.00,Active,X ,Equity,,,,522036
CNTLVAL,BSE,Continental Valve Ltd,INE465F01016,10.00,Delisted,Z ,Equity,,,,522041
SMENER,BSE,S.M. Energy Teknik & Electronics Lt,INE540D01011,10.00,Suspended,XT,Equity,,,,522042
ATURIAC,BSE,Aturia Continental ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,522045
BEMCOJK,BSE,"Bemco Jacks & Allied Prod. Ltd.,",NA          ,10.00,Delisted,Z ,Equity,,,,522055
SACHI,BSE,Sachs India Ltd.,INE337D01012,10.00,Delisted,P ,Equity,,,,522056
INDAGEVIN,BSE,Indage Vintners Ltd,INE194C01019,10.00,Delisted,X ,Equity,,,,522059
KAVIENGDM,BSE,"Kaveri Engineering Industries Ltd.,",NA          ,10.00,Delisted,Z ,Equity,,,,522062
HONDAPOWER,BSE,HONDA INDIA POWER PRODUCTS LIMITED,INE634A01018,10.00,Active,B ,Equity,,,,522064
SHRIHON,BSE,HONDA INDIA POWER PRODUCTS LIMITED,NA          ,10.00,Delisted,Z ,Equity,,,,522065
HITECHGEAR,BSE,The Hi-Tech Gears Limited,INE127B01011,10.00,Active,T ,Equity,,,,522073
ELGIEQUIP,BSE,Elgi Equipments Ltd.,INE285A01027,1.00,Active,A ,Equity,,,,522074
ELBSCHF,BSE,ELB Schliff (India) Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,522078
TERRUZZI,BSE,Terruzzi Fercalx India Limited,INE699C01017,10.00,Delisted,Z ,Equity,,,,522080
STONEIN,BSE,Stone India Ltd.,INE290C01015,10.00,Delisted,Z ,Equity,,,,522085
UVDRHOR,BSE,United Van Der Horst Ltd.,INE890G01021,5.00,Active,XT,Equity,,,,522091
WELII,BSE,"Wellman Incandescent India Ltd.,",INE143D01014,10.00,Delisted,Z ,Equity,,,,522093
INCEN,BSE,Incorporated Engineers Limited,INE801D01017,10.00,Delisted,P ,Equity,,,,522095
ZINDUCIN,BSE,Inducon India Limited,NA          ,10.00,Delisted,P ,Equity,,,,522099
KLBRENG-B,BSE,Kilburn Engineering Ltd,INE338F01015,10.00,Active,B ,Equity,,,,522101
GRMHCNCDM,BSE,Gremach CNC Ltd,NA          ,10.00,Delisted,Z ,Equity,,,,522103
BIRLAPREC,BSE,Birla Precision Technologies Ltd,INE372E01025,2.00,Active,X ,Equity,,,,522105
VIPCORP,BSE,Vipras Corporation Ltd,NA          ,10.00,Delisted,P ,Equity,,,,522106
YUKEN,BSE,Yuken India Ltd.,INE384C01016,10.00,Active,B ,Equity,,,,522108
TIMKEN,BSE,Timken India Ltd,INE325A01013,10.00,Active,A ,Equity,,,,522113
ALXNXTR,BSE,Alexcon Extrusions Ltd,NA          ,10.00,Delisted,Z ,Equity,,,,522114
TEXTOOL,BSE,Textool Company Ltd,INE677A01017,10.00,Delisted,B ,Equity,,,,522116
ZMEEKTRA,BSE,"Meekan Transmissions Ltd.,",NA          ,10.00,Delisted,Z ,Equity,,,,522118
VOITHPAPR,BSE,Voith Paper Fabrics India Ltd,INE285C01015,10.00,Active,X ,Equity,,,,522122
HEATSHRINKT,BSE,Heatshrink Technologies Ltd.,INE966B01012,10.00,Delisted,Z ,Equity,,,,522130
VIDIANI,BSE,Vidiani Engineers Ltd,NA          ,10.00,Delisted,Z ,Equity,,,,522132
ARTSON,BSE,ARTSON LIMITED,INE133D01023,1.00,Suspended,XT,Equity,,,,522134
BHAGEENG,BSE,Bhageeratha Engg. Ltd,INE869E01012,10.00,Delisted,X ,Equity,,,,522136
PATNIEN,BSE,Patni Engineering Limited,NA          ,10.00,Delisted,Z ,Equity,,,,522140
TECHFOR,BSE,Techno Forge Limited,INE305I01018,10.00,Delisted,Z ,Equity,,,,522142
GORDONHE,BSE,Gordon Herbert (India) Ltd,INE755C01017,10.00,Delisted,XD,Equity,,,,522148
ADTYFRG,BSE,Aditya Forge Ltd,INE281H01013,10.00,Suspended,Z ,Equity,,,,522150
SOLIMAC,BSE,Solitaire Machine Tools Ltd,INE410A01013,10.00,Active,X ,Equity,,,,522152
SOLRSNI,BSE,Solarson Industries Limited,NA          ,10.00,Delisted,Z ,Equity,,,,522153
BANKA,BSE,Banka (India) Ltd.,INE148C01015,10.00,Delisted,XD,Equity,,,,522157
DIACABS,BSE,Diamond Power Infrastructure Limited,INE989C01038,1.00,Active,B ,Equity,,,,522163
INDSILHYD,BSE,Indsil Hydro Power and Manganese Limited,INE867D01018,10.00,Active,X ,Equity,,,,522165
FLEXENG,BSE,Flex Engineering Ltd.,INE929B01010,10.00,Delisted,B ,Equity,,,,522167
SNEHDHR,BSE,Snhehadhara Industries ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,522169
TMTIND-B1,BSE,TMT (India) ltd.,INE182E01010,10.00,Suspended,XT,Equity,,,,522171
KRISHNAENG,BSE,Krishna Engineering Works Ltd.,INE409C01011,10.00,Delisted,Z ,Equity,,,,522173
SVOGL,BSE,SVOGL Oil Gas and Energy Limited,INE756B01017,10.00,Delisted,Z ,Equity,,,,522175
PRFASDM,BSE,Precision Fasteners Ltd.,INE604A01011,10.00,Delisted,B ,Equity,,,,522181
ITL,BSE,ITL Industries Ltd.,INE478D01014,10.00,Active,X ,Equity,,,,522183
TTGINDM,BSE,TTG Industries Ltd.,INE111E01019,10.00,Delisted,Z ,Equity,,,,522185
KNDENGT,BSE,KND Engeneering Technologies Ltd.,NA          ,10.00,Delisted,P ,Equity,,,,522189
BILINDU,BSE,BIL Industries Ltd.,-,10.00,Delisted,P ,Equity,,,,522193
FRONTSP,BSE,Frontier Springs Ltd.,INE572D01014,10.00,Active,B ,Equity,,,,522195
MONOZYM,BSE,Monozyme India Ltd.,INE772D01010,5.00,Delisted,XD,Equity,,,,522199
AAKARENG,BSE,Aakar Engineering &Manufacturing Co,INE814B01014,10.00,Delisted,XD,Equity,,,,522201
CHAININ,BSE,Chain Impex Ltd.,NA          ,10.00,Delisted,P ,Equity,,,,522203
PRAJIND,BSE,Praj Industries Ltd.,INE074A01025,2.00,Active,A ,Equity,,,,522205
RASANDIK,BSE,Rasandik Engg. Industries India Ltd,INE682D01011,10.00,Active,X ,Equity,,,,522207
YOGISUNG,BSE,Yogi Sung-won (India) Ltd.,INE429B01011,10.00,Active,X ,Equity,,,,522209
RAJBALL,BSE,Rajasthan Balls & Bearings Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,522211
HLEGLAS,BSE,HLE GLASCOAT LIMITED,INE461D01028,2.00,Active,B ,Equity,,,,522215
GUJAPOLLO,BSE,Gujarat Apollo Industries Ltd.,INE826C01016,10.00,Active,T ,Equity,,,,522217
HYDFLEXI,BSE,Hyderabad Flextech Ltd.,INE113C01019,10.00,Delisted,B ,Equity,,,,522219
SRILAEG,BSE,Sri Lakshmi Engineering Industries,NA          ,10.00,Delisted,Z ,Equity,,,,522221
MARTELI,BSE,Maruti Telstar Industries Ltd.,NA          ,10.00,Delisted,P ,Equity,,,,522223
TANAA,BSE,Taneja Aerospace & Aviation Ltd.,INE692C01020,5.00,Active,X ,Equity,,,,522229
CONART,BSE,Conart Engineers Ltd.,INE714D01020,5.00,Active,X ,Equity,,,,522231
VHCLINDUS,BSE,VHCL Industries Limited,INE674D01026,2.00,Delisted,Z ,Equity,,,,522233
MINALIND,BSE,Minal Industries Limited,INE097E01028,2.00,Active,X ,Equity,,,,522235
SHIVAGR,BSE,Shivagrico Implements Ltd.,INE092H01014,10.00,Active,X ,Equity,,,,522237
MMFL,BSE,M.M.Forgings Ltd.,INE227C01017,10.00,Active,B ,Equity,,,,522241
LAKSRAT,BSE,Laxmiratan Engineering Works Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,522243
IYKOTHITE,BSE,Iykot Hitech Toolroom Ltd,INE079L01013,5.00,Active,XT,Equity,,,,522245
MAYURUNIQ,BSE,Mayur Uniquoters ltd.,INE040D01038,5.00,Active,B ,Equity,,,,522249
CENLUB,BSE,Cenlub Industries Ltd.,INE627F01011,10.00,Active,X ,Equity,,,,522251
FORGBLO,BSE,Forge & Blower Industries Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,522255
RAJOOENG,BSE,Rajoo Engineers Ltd.,INE535F01024,1.00,Active,B ,Equity,,,,522257
KALINDEE,BSE,Kalindee Rail Nirman (Engineers) Lt,INE178D01010,10.00,Delisted,B ,Equity,,,,522259
DOLPHIN,BSE,Dolphin Offshore Enterprises (India) ltd.,INE920A01037,1.00,Active,B ,Equity,,,,522261
JMCPROJECT,BSE,JMC Projects (india) Ltd.,INE890A01024,2.00,Delisted,B ,Equity,,,,522263
VJLAXMIE,BSE,Veejay Lakshmi Engineering Works Lt,INE466D01019,10.00,Active,X ,Equity,,,,522267
COVENSP-B,BSE,Coventry Spring & Engineering Co. L,NA          ,10.00,Delisted,P ,Equity,,,,522269
UNIONBE,BSE,Union Bearings (India) Ltd.,INE670F01011,10.00,Suspended,XT,Equity,,,,522271
AHMDSTE,BSE,Ahmedabad Steelcraft Ltd.,INE868C01018,10.00,Active,X ,Equity,,,,522273
GVTD,BSE,GE Vernova T&D India Limited,INE200A01026,2.00,Active,A ,Equity,,,,522275
SRPIND,BSE,SRP Industries Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,522277
SATELENG,BSE,Satellite Engineering Ltd.,INE087C01015,10.00,Delisted,Z ,Equity,,,,522279
RAMRAT,BSE,Ram Ratna Wires Ltd.,INE207E01023,5.00,Active,B ,Equity,,,,522281
ZBHILENG,BSE,Bhilai Engineering Corporation Ltd,NA          ,10.00,Delisted,Y ,Equity,,,,522283
JAYNECOIND,BSE,Jayaswal Neco Industries Ltd,INE854B01010,10.00,Active,B ,Equity,,,,522285
KPIL,BSE,KALPATARU PROJECTS INTERNATIONAL LIMITED,INE220B01022,2.00,Active,A ,Equity,,,,522287
NMSRESRC,BSE,NMS RESOURCES GLOBAL LIMITED,INE169F01014,10.00,Active,X ,Equity,,,,522289
CANDOUR,BSE,CANDOUR TECHTEX LIMITED,INE713D01055,10.00,Active,XT,Equity,,,,522292
TIGLOB,BSE,T & I Global Ltd.,INE811B01010,10.00,Active,X ,Equity,,,,522294
CONTROLPR,BSE,Control Print (India) Ltd.,INE663B01015,10.00,Active,B ,Equity,,,,522295
SSFORMT,BSE,S.S.Forgings & Engineering Ltd.,INE233G01016,10.00,Delisted,Z ,Equity,,,,522296
MICROMT,BSE,Micro Forge (India) Ltd.,INE550E01018,10.00,Delisted,P ,Equity,,,,522298
BEMHY,BSE,Bemco Hydraulics Ltd.,INE142E01022,1.00,Active,X ,Equity,,,,522650
PROFDIA,BSE,Professional Diamonds Ltd.,NA          ,10.00,Delisted,ZY,Equity,,,,523001
ANSALBU,BSE,Ansal Buildwell Ltd.,INE030C01015,10.00,Active,X ,Equity,,,,523007
WEIZMANIND,BSE,Weizmann Limited.,INE080A01014,10.00,Active,B ,Equity,,,,523011
BNRSEC,BSE,B.N.Rathi Securities Ltd.,INE710D01028,5.00,Active,X ,Equity,,,,523019
RISHITECH,BSE,Rishi Techtex Limited,INE989D01010,10.00,Active,X ,Equity,,,,523021
SINCLAIR,BSE,Sinclairs Hotels  Ltd,INE985A01022,2.00,Active,B ,Equity,,,,523023
SAFARI,BSE,Safari Industries (India) Ltd.,INE429E01023,2.00,Active,A ,Equity,,,,523025
NUWAREI,BSE,Nuware India Ltd,NA          ,10.00,Delisted,Z ,Equity,,,,523028
RAJDHNIL,BSE,Rajdhani Leasing & Ind. Ltd.,INE608D01016,10.00,Delisted,Z ,Equity,,,,523030
ADSDIAG,BSE,A.D.S. Diagnostics Ltd.,-,10.00,Active,Y ,Equity,,,,523031
SOUNDCRAFT,BSE,Soundcraft Industries Ltd,INE271A01027,2.00,Delisted,Z ,Equity,,,,523033
SARVDIM,BSE,Sarveshwari Diamonds & Finance Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,523035
HFML,BSE,Hindustan Financial Management Ltd.,INE815C01019,10.00,Delisted,B ,Equity,,,,523044
RINKIPET,BSE,Rinki Petrochemicals & Industries L,INE726B01010,10.00,Delisted,B ,Equity,,,,523049
DEWRUBB-B,BSE,Dewan Rubber Industries Ltd.,NA          ,10.00,Delisted,P ,Equity,,,,523051
ZBINTXPP,BSE,Binayak Tex Processors  Ltd.,INE626H01019,10.00,Active,XT,Equity,,,,523054
JJFINCOR,BSE,J.J. Finance Corporation Ltd.,INE584C01011,10.00,Active,X ,Equity,,,,523062
INDIAGYP,BSE,India Gypsum Ltd,INE561A01013,10.00,Delisted,B ,Equity,,,,523066
PRALE,BSE,Prakash Leasing Ltd.,INE816D01015,10.00,Delisted,P ,Equity,,,,523069
ASROTOPDM,BSE,A.S. Rototech Ltd,NA          ,10.00,Delisted,Z ,Equity,,,,523072
KHTNREF,BSE,KHSL Industries Ltd.(amlg.with Khaitan Overseas & Fin.Ltd.),NA          ,10.00,Delisted,Z ,Equity,,,,523075
AEC,BSE,AEC (India) Ltd,NA          ,10.00,Delisted,P ,Equity,,,,523080
SOMPLAST,BSE,Somplast Leather Industries Ltd.,INE021E01010,10.00,Delisted,XD,Equity,,,,523083
SAFPACKDM,BSE,"Safepack Polymers Ltd.,",NA          ,10.00,Delisted,Z ,Equity,,,,523090
HOPELES,BSE,"Hope Leasing & Finance Ltd.,",NA          ,10.00,Delisted,Z ,Equity,,,,523095
COSMOFE,BSE,Cosmo Ferrites Ltd.,INE124B01018,10.00,Active,X ,Equity,,,,523100
CONSFNDDM,BSE,"Consolidated Foundations Ltd.,",NA          ,10.00,Delisted,Z ,Equity,,,,523102
CROPSTER,BSE,CROPSTER AGRO LIMITED,INE293E01031,1.00,Active,B ,Equity,,,,523105
ZMAGNETI,BSE,Magnetix (India) Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,523106
FUTURSEC,BSE,Futuristic Securities Ltd,INE425D01015,10.00,Active,XT,Equity,,,,523113
SANCTRN,BSE,Sanco Trans Ltd.,INE391G01012,10.00,Active,X ,Equity,,,,523116
ADORMUL,BSE,Ador Multiproducts Ltd,INE628D01014,10.00,Active,XT,Equity,,,,523120
ELARFSH,BSE,Elar Fashions Ltd.,NA          ,10.00,Delisted,Z ,Equity,,,,523125
EIHAHOTELS,BSE,EIH Associated Hotels Ltd.,INE276C01014,10.00,Active,B ,Equity,,,,523127
